,file name,dpct snippet,manual snippets
216,../oneAPI-DirectProgramming-training/qtclustering/dpcpp/QTC.dp.cpp,"     q_ct1.submit([&](sycl::handler &cgh) {
       cgh.parallel_for(sycl::nd_range<3>(sycl::range<3>(1, 1, tpb),
                                          sycl::range<3>(1, 1, tpb)),
                        [=](sycl::nd_item<3> item_ct1) {
                          update_clustered_pnts_mask((char *)clustered_pnts_mask,
                                                     (char *)Ai_mask,
                                                     max_point_count, item_ct1);
                        });
     });
","       q_ct1.submit([&](sycl::handler &cgh) {
          cgh.parallel_for(sycl::nd_range<3>(sycl::range<3>(1, 1, tpb),
                                             sycl::range<3>(1, 1, tpb)),
                           [=](sycl::nd_item<3> item_ct1) {
                              update_clustered_pnts_mask(
                                  (char *)clustered_pnts_mask, (char *)Ai_mask,
                                  max_point_count, item_ct1);
                           });
       });
"
217,../oneAPI-DirectProgramming-training/quicksort/dpcpp/main.dp.cpp,"   /*
","   /*
"
218,../oneAPI-DirectProgramming-training/quicksort/dpcpp/main.dp.cpp,"   /*
","   /*
"
219,../oneAPI-DirectProgramming-training/quicksort/dpcpp/main.dp.cpp,"   /*
","   /*
"
220,../oneAPI-DirectProgramming-training/quicksort/dpcpp/main.dp.cpp,"   /*
","   /*
"
221,../oneAPI-DirectProgramming-training/quicksort/dpcpp/main.dp.cpp,"   /*
","   /*
"
222,../oneAPI-DirectProgramming-training/quicksort/dpcpp/main.dp.cpp,"   /*
","   /*
"
223,../oneAPI-DirectProgramming-training/quicksort/dpcpp/main.dp.cpp,"   /*
","   /*
"
224,../oneAPI-DirectProgramming-training/quicksort/dpcpp/main.dp.cpp,"   /*
","   /*
"
225,../oneAPI-DirectProgramming-training/quicksort/dpcpp/main.dp.cpp,"   /*
","   /*
"
226,../oneAPI-DirectProgramming-training/quicksort/dpcpp/main.dp.cpp,"   /*
","   /*
"
227,../oneAPI-DirectProgramming-training/quicksort/dpcpp/main.dp.cpp,"   /*
","   /*
"
228,../oneAPI-DirectProgramming-training/quicksort/dpcpp/main.dp.cpp,"   /*
","   /*
"
229,../oneAPI-DirectProgramming-training/quicksort/dpcpp/main.dp.cpp,"   /*
","   /*
"
230,../oneAPI-DirectProgramming-training/quicksort/dpcpp/main.dp.cpp,"   /*
","   /*
"
231,../oneAPI-DirectProgramming-training/quicksort/dpcpp/main.dp.cpp,"   /*
","   /*
"
232,../oneAPI-DirectProgramming-training/quicksort/dpcpp/main.dp.cpp,"   /*
","   /*
"
233,../oneAPI-DirectProgramming-training/quicksort/dpcpp/main.dp.cpp,"   /*
","   /*
"
234,../oneAPI-DirectProgramming-training/randomAccess/dpcpp/main.dp.cpp,"     sycl::atomic<u64Int>(
","     sycl::atomic<u64Int>(
"
235,../oneAPI-DirectProgramming-training/recursiveGaussian/dpcpp/main.dp.cpp,"     item_ct1.barrier();
","     item_ct1.barrier();
"
236,../oneAPI-DirectProgramming-training/recursiveGaussian/dpcpp/main.dp.cpp,"         /*
","         /*
"
237,../oneAPI-DirectProgramming-training/recursiveGaussian/dpcpp/main.dp.cpp,"   /*
","   /*
"
238,../oneAPI-DirectProgramming-training/recursiveGaussian/dpcpp/main.dp.cpp,"         /*
","         /*
"
239,../oneAPI-DirectProgramming-training/recursiveGaussian/dpcpp/main.dp.cpp,"   /*
","   /*
"
240,../oneAPI-DirectProgramming-training/reduction/dpcpp/reduction.dp.cpp," /*
"," /*
"
241,../oneAPI-DirectProgramming-training/reduction/dpcpp/reduction.dp.cpp," /*
"," /*
"
242,../oneAPI-DirectProgramming-training/reduction/dpcpp/reduction.dp.cpp," DPCT1001:0: The statement could not be removed.
"," /*
"
243,../oneAPI-DirectProgramming-training/reduction/dpcpp/reduction.dp.cpp,"               << std::endl;
"," DPCT1001:0: The statement could not be removed.
"
244,../oneAPI-DirectProgramming-training/reduction/dpcpp/reduction.dp.cpp,"     sycl::atomic<int>(sycl::global_ptr<int>(out)).fetch_add(sum);
","           /*
"
245,../oneAPI-DirectProgramming-training/reduction/dpcpp/reduction.dp.cpp," }
 
 void atomic_reduction_v2(int *in, int* out, int arrayLength,
                          sycl::nd_item<3> item_ct1) {
","           DPCT1009:3: SYCL uses exceptions to report errors and does not use the
"
246,../oneAPI-DirectProgramming-training/reduction/dpcpp/reduction.dp.cpp,"     sycl::atomic<int>(sycl::global_ptr<int>(out)).fetch_add(sum);
","           error codes. The original code was commented out and a warning string
"
247,../oneAPI-DirectProgramming-training/reduction/dpcpp/reduction.dp.cpp," }
 
 void atomic_reduction_v4(int *in, int* out, int arrayLength,
                          sycl::nd_item<3> item_ct1) {
","           was inserted. You need to rewrite this code.
"
248,../oneAPI-DirectProgramming-training/reduction/dpcpp/reduction.dp.cpp,"     sycl::atomic<int>(sycl::global_ptr<int>(out)).fetch_add(sum);
","           */
"
249,../oneAPI-DirectProgramming-training/reduction/dpcpp/reduction.dp.cpp," }
 void atomic_reduction_v8(int *in, int* out, int arrayLength,
                          sycl::nd_item<3> item_ct1) {
"," }
 
 void atomic_reduction_v2(int *in, int* out, int arrayLength,
                          sycl::nd_item<3> item_ct1) {
"
250,../oneAPI-DirectProgramming-training/reduction/dpcpp/reduction.dp.cpp,"     sycl::atomic<int>(sycl::global_ptr<int>(out)).fetch_add(sum);
"," }
 
 void atomic_reduction_v4(int *in, int* out, int arrayLength,
                          sycl::nd_item<3> item_ct1) {
"
251,../oneAPI-DirectProgramming-training/reduction/dpcpp/reduction.dp.cpp," }
 
 void atomic_reduction_v16(int *in, int* out, int arrayLength,
                           sycl::nd_item<3> item_ct1) {
"," }
 void atomic_reduction_v8(int *in, int* out, int arrayLength,
                          sycl::nd_item<3> item_ct1) {
"
252,../oneAPI-DirectProgramming-training/reduction/dpcpp/reduction.dp.cpp,"     sycl::atomic<int>(sycl::global_ptr<int>(out)).fetch_add(sum);
"," }
 
 void atomic_reduction_v16(int *in, int* out, int arrayLength,
                           sycl::nd_item<3> item_ct1) {
"
253,../oneAPI-DirectProgramming-training/reduction/dpcpp/reduction.dp.cpp," }
 
 int main(int argc, char** argv)
 {
"," }
 
 int main(int argc, char** argv)
 {
"
254,../oneAPI-DirectProgramming-training/reduction/dpcpp/reduction.dp.cpp,"         q_ct1.submit([&](sycl::handler &cgh) {
             cgh.parallel_for(
                 sycl::nd_range<3>(sycl::range<3>(1, 1, blocks) *
                                       sycl::range<3>(1, 1, threads),
                                   sycl::range<3>(1, 1, threads)),
                 [=](sycl::nd_item<3> item_ct1) {
                     atomic_reduction(in, out, arrayLength, item_ct1);
                 });
         });
"," q_ct1.submit([&](sycl::handler &cgh) {
 cgh.parallel_for(sycl::nd_range<3>(sycl::range<3>(1, 1, blocks) *
                                        sycl::range<3>(1, 1, threads),
                                    sycl::range<3>(1, 1, threads)),
                  [=](sycl::nd_item<3> item_ct1) {
                  atomic_reduction(in, out, arrayLength, item_ct1);
                  });
 });
"
255,../oneAPI-DirectProgramming-training/reduction/dpcpp/reduction.dp.cpp,"         q_ct1.submit([&](sycl::handler &cgh) {
             cgh.parallel_for(
                 sycl::nd_range<3>(sycl::range<3>(1, 1, blocks) *
                                       sycl::range<3>(1, 1, threads),
                                   sycl::range<3>(1, 1, threads)),
                 [=](sycl::nd_item<3> item_ct1) {
                     atomic_reduction_v2(in, out, arrayLength, item_ct1);
                 });
         });
"," q_ct1.submit([&](sycl::handler &cgh) {
 cgh.parallel_for(sycl::nd_range<3>(sycl::range<3>(1, 1, blocks) *
                                        sycl::range<3>(1, 1, threads),
                                    sycl::range<3>(1, 1, threads)),
                  [=](sycl::nd_item<3> item_ct1) {
                  atomic_reduction_v2(in, out, arrayLength, item_ct1);
                  });
 });
"
256,../oneAPI-DirectProgramming-training/reduction/dpcpp/reduction.dp.cpp,"         q_ct1.submit([&](sycl::handler &cgh) {
             cgh.parallel_for(
                 sycl::nd_range<3>(sycl::range<3>(1, 1, blocks) *
                                       sycl::range<3>(1, 1, threads),
                                   sycl::range<3>(1, 1, threads)),
                 [=](sycl::nd_item<3> item_ct1) {
                     atomic_reduction_v4(in, out, arrayLength, item_ct1);
                 });
         });
"," q_ct1.submit([&](sycl::handler &cgh) {
 cgh.parallel_for(sycl::nd_range<3>(sycl::range<3>(1, 1, blocks) *
                                        sycl::range<3>(1, 1, threads),
                                    sycl::range<3>(1, 1, threads)),
                  [=](sycl::nd_item<3> item_ct1) {
                  atomic_reduction_v4(in, out, arrayLength, item_ct1);
                  });
 });
"
257,../oneAPI-DirectProgramming-training/reduction/dpcpp/reduction.dp.cpp,"         q_ct1.submit([&](sycl::handler &cgh) {
             cgh.parallel_for(
                 sycl::nd_range<3>(sycl::range<3>(1, 1, blocks) *
                                       sycl::range<3>(1, 1, threads),
                                   sycl::range<3>(1, 1, threads)),
                 [=](sycl::nd_item<3> item_ct1) {
                     atomic_reduction_v8(in, out, arrayLength, item_ct1);
                 });
         });
"," q_ct1.submit([&](sycl::handler &cgh) {
 cgh.parallel_for(sycl::nd_range<3>(sycl::range<3>(1, 1, blocks) *
                                        sycl::range<3>(1, 1, threads),
                                    sycl::range<3>(1, 1, threads)),
                  [=](sycl::nd_item<3> item_ct1) {
                  atomic_reduction_v8(in, out, arrayLength, item_ct1);
                  });
 });
"
258,../oneAPI-DirectProgramming-training/reduction/dpcpp/reduction.dp.cpp,"         q_ct1.submit([&](sycl::handler &cgh) {
             cgh.parallel_for(
                 sycl::nd_range<3>(sycl::range<3>(1, 1, blocks) *
                                       sycl::range<3>(1, 1, threads),
                                   sycl::range<3>(1, 1, threads)),
                 [=](sycl::nd_item<3> item_ct1) {
                     atomic_reduction_v16(in, out, arrayLength, item_ct1);
                 });
         });
"," q_ct1.submit([&](sycl::handler &cgh) {
 cgh.parallel_for(sycl::nd_range<3>(sycl::range<3>(1, 1, blocks) *
                                        sycl::range<3>(1, 1, threads),
                                    sycl::range<3>(1, 1, threads)),
                  [=](sycl::nd_item<3> item_ct1) {
                  atomic_reduction_v16(in, out, arrayLength, item_ct1);
                  });
 });
"
259,../oneAPI-DirectProgramming-training/reverse/dpcpp/main.dp.cpp,"   item_ct1.barrier();
","   item_ct1.barrier();
"
260,../oneAPI-DirectProgramming-training/rng-wallace/dpcpp/main.dp.cpp," 
     q_ct1.submit([&](sycl::handler &cgh) {
       sycl::accessor<float, 1, sycl::access::mode::read_write,
                      sycl::access::target::local>
           pool_acc_ct1(
               sycl::range<1>(
               cgh);
 
       cgh.parallel_for(sycl::nd_range<3>(rng_wallace_grid * rng_wallace_threads,
                                          rng_wallace_threads),
                        [=](sycl::nd_item<3> item_ct1) {
                          rng_wallace(seed, devPool, device_randomNumbers,
                                      devicerngChi2Corrections, item_ct1,
                                      pool_acc_ct1.get_pointer());
                        });
     });
","   q_ct1.submit([&](sycl::handler &cgh) {
    sycl::accessor<float, 1, sycl::access::mode::read_write,
                   sycl::access::target::local>
        pool_acc_ct1(sycl::range<1>(
                     cgh);
 
    auto dpct_global_range = rng_wallace_grid * rng_wallace_threads;
 
    cgh.parallel_for(
        sycl::nd_range<3>(sycl::range<3>(dpct_global_range.get(2),
                                         dpct_global_range.get(1),
                                         dpct_global_range.get(0)),
                          sycl::range<3>(rng_wallace_threads.get(2),
                                         rng_wallace_threads.get(1),
                                         rng_wallace_threads.get(0))),
        [=](sycl::nd_item<3> item_ct1) {
         rng_wallace(seed, devPool, device_randomNumbers,
                     devicerngChi2Corrections, item_ct1,
                     pool_acc_ct1.get_pointer());
        });
   });
"
261,../oneAPI-DirectProgramming-training/rtm8/dpcpp/rtm8.dp.cpp,"     q_ct1.submit([&](sycl::handler &cgh) {
       cgh.parallel_for(
           sycl::nd_range<3>(sycl::range<3>(nz_pad, ny_pad, nx_pad) *
                                 sycl::range<3>(1, groupSize, groupSize),
                             sycl::range<3>(1, groupSize, groupSize)),
           [=](sycl::nd_item<3> item_ct1) {
             rtm8(vsq_d, current_s_d, next_s_d, current_r_d, next_r_d, image_d,
                  a_d, ArraySize, item_ct1);
           });
     });
","                 q_ct1.submit([&](sycl::handler &cgh) {
                         cgh.parallel_for(
                             sycl::nd_range<3>(
                                 sycl::range<3>(nz_pad, ny_pad, nx_pad) *
                                     sycl::range<3>(1, groupSize, groupSize),
                                 sycl::range<3>(1, groupSize, groupSize)),
                             [=](sycl::nd_item<3> item_ct1) {
                                     rtm8(vsq_d, current_s_d, next_s_d,
                                          current_r_d, next_r_d, image_d, a_d,
                                          ArraySize, item_ct1);
                             });
                 });
"
262,../oneAPI-DirectProgramming-training/scan/dpcpp/main.dp.cpp,"                 item_ct1.barrier();
","   item_ct1.barrier();
"
263,../oneAPI-DirectProgramming-training/scan/dpcpp/main.dp.cpp,"                 item_ct1.barrier();
","   item_ct1.barrier();
"
264,../oneAPI-DirectProgramming-training/simplemoc/dpcpp/main.dp.cpp,"     q_ct1.submit([&](sycl::handler &cgh) {
       cgh.parallel_for(sycl::nd_range<3>(grids * threads, threads),
                        [=](sycl::nd_item<3> item_ct1) {
                          att(d_QSR_id, d_FAI_id, d_fine_flux, d_fine_source,
                              d_sigT, d_state_flux, d_simd_vecs,
                              fine_axial_intervals, egroups, segments, item_ct1);
                        });
     });
","   q_ct1.submit([&](sycl::handler &cgh) {
    auto dpct_global_range = grids * threads;
 
    cgh.parallel_for(
        sycl::nd_range<3>(
            sycl::range<3>(dpct_global_range.get(2), dpct_global_range.get(1),
                           dpct_global_range.get(0)),
            sycl::range<3>(threads.get(2), threads.get(1), threads.get(0))),
        [=](sycl::nd_item<3> item_ct1) {
         att(d_QSR_id, d_FAI_id, d_fine_flux, d_fine_source, d_sigT,
             d_state_flux, d_simd_vecs, fine_axial_intervals, egroups, segments,
             item_ct1);
        });
   });
"
265,../oneAPI-DirectProgramming-training/snake/dpcpp/main.dp.cpp,"       q_ct1.submit([&](sycl::handler &cgh) {
         cgh.parallel_for(sycl::nd_range<3>(grid * block, block),
                          [=](sycl::nd_item<3> item_ct1) {
                            sneaky_snake(Dev_ReadSeq, Dev_RefSeq, Dev_Results,
                                         NumReads, F_ErrorThreshold, item_ct1);
                          });
       });
","    q_ct1.submit([&](sycl::handler &cgh) {
     auto dpct_global_range = grid * block;
 
     cgh.parallel_for(
         sycl::nd_range<3>(
             sycl::range<3>(dpct_global_range.get(2), dpct_global_range.get(1),
                            dpct_global_range.get(0)),
             sycl::range<3>(block.get(2), block.get(1), block.get(0))),
         [=](sycl::nd_item<3> item_ct1) {
          sneaky_snake(Dev_ReadSeq, Dev_RefSeq, Dev_Results, NumReads,
                       F_ErrorThreshold, item_ct1);
         });
    });
"
266,../oneAPI-DirectProgramming-training/softmax/dpcpp/main.dp.cpp,"     q_ct1.submit([&](sycl::handler &cgh) {
       cgh.parallel_for(sycl::nd_range<3>(global_work_size * local_work_size,
                                          local_work_size),
                        [=](sycl::nd_item<3> item_ct1) {
                          softMax(numSlice, sliceSize, d_input, d_output,
                                  item_ct1);
                        });
     });
","     q_ct1.submit([&](sycl::handler &cgh) {
       auto dpct_global_range = global_work_size * local_work_size;
 
       cgh.parallel_for(
           sycl::nd_range<3>(
               sycl::range<3>(dpct_global_range.get(2), dpct_global_range.get(1),
                              dpct_global_range.get(0)),
               sycl::range<3>(local_work_size.get(2), local_work_size.get(1),
                              local_work_size.get(0))),
           [=](sycl::nd_item<3> item_ct1) {
             softMax(numSlice, sliceSize, d_input, d_output, item_ct1);
           });
     });
"
267,../oneAPI-DirectProgramming-training/sosfil/dpcpp/main.dp.cpp,"   item_ct1.barrier();
","   item_ct1.barrier();
"
268,../oneAPI-DirectProgramming-training/sosfil/dpcpp/main.dp.cpp,"       item_ct1.barrier();
","       item_ct1.barrier();
"
269,../oneAPI-DirectProgramming-training/sosfil/dpcpp/main.dp.cpp,"       item_ct1.barrier();
","       item_ct1.barrier();
"
270,../oneAPI-DirectProgramming-training/sosfil/dpcpp/main.dp.cpp,"         item_ct1.barrier();
","         item_ct1.barrier();
"
271,../oneAPI-DirectProgramming-training/sosfil/dpcpp/main.dp.cpp,"     q_ct1.submit([&](sycl::handler &cgh) {
       sycl::accessor<uint8_t, 1, sycl::access::mode::read_write,
                      sycl::access::target::local>
           dpct_local_acc_ct1(sycl::range<1>(shared_mem), cgh);
 
       cgh.parallel_for(
           sycl::nd_range<3>(blocksPerGrid * threadsPerBlock, threadsPerBlock),
           [=](sycl::nd_item<3> item_ct1) {
             sosfilt<T>(n_signals, n_samples, n_sections, zi_width, d_sos, d_zi,
                        d_x, item_ct1, dpct_local_acc_ct1.get_pointer());
           });
     });
","     q_ct1.submit([&](sycl::handler &cgh) {
       sycl::accessor<uint8_t, 1, sycl::access::mode::read_write,
                      sycl::access::target::local>
           dpct_local_acc_ct1(sycl::range<1>(shared_mem), cgh);
 
       auto dpct_global_range = blocksPerGrid * threadsPerBlock;
 
       cgh.parallel_for(
           sycl::nd_range<3>(
               sycl::range<3>(dpct_global_range.get(2), dpct_global_range.get(1),
                              dpct_global_range.get(0)),
               sycl::range<3>(threadsPerBlock.get(2), threadsPerBlock.get(1),
                              threadsPerBlock.get(0))),
           [=](sycl::nd_item<3> item_ct1) {
             sosfilt<T>(n_signals, n_samples, n_sections, zi_width, d_sos, d_zi,
                        d_x, item_ct1, dpct_local_acc_ct1.get_pointer());
           });
     });
"
272,../oneAPI-DirectProgramming-training/sph/dpcpp/fluid.dp.cpp,"         q_ct1.submit([&](sycl::handler &cgh) {
             cgh.parallel_for(sycl::nd_range<3>(sycl::range<3>(grid1D_FP) *
                                                    sycl::range<3>(block1D),
                                                sycl::range<3>(block1D)),
                              [=](sycl::nd_item<3> item_ct1) {
                                  updatePressures(d_fluid_particles, d_params,
                                                  item_ct1);
                              });
         });
","         q_ct1.submit([&](sycl::handler &cgh) {
             auto dpct_global_range =
                 sycl::range<3>(grid1D_FP) * sycl::range<3>(block1D);
             auto dpct_local_range = sycl::range<3>(block1D);
 
             cgh.parallel_for(
                 sycl::nd_range<3>(sycl::range<3>(dpct_global_range.get(2),
                                                  dpct_global_range.get(1),
                                                  dpct_global_range.get(0)),
                                   sycl::range<3>(dpct_local_range.get(2),
                                                  dpct_local_range.get(1),
                                                  dpct_local_range.get(0))),
                 [=](sycl::nd_item<3> item_ct1) {
                     updatePressures(d_fluid_particles, d_params, item_ct1);
                 });
         });
"
273,../oneAPI-DirectProgramming-training/sph/dpcpp/fluid.dp.cpp,"         q_ct1.submit([&](sycl::handler &cgh) {
             cgh.parallel_for(sycl::nd_range<3>(sycl::range<3>(grid1D_FP) *
                                                    sycl::range<3>(block1D),
                                                sycl::range<3>(block1D)),
                              [=](sycl::nd_item<3> item_ct1) {
                                  updateAccelerationsFP(d_fluid_particles,
                                                        d_params, item_ct1);
                              });
         });
","         q_ct1.submit([&](sycl::handler &cgh) {
             auto dpct_global_range =
                 sycl::range<3>(grid1D_FP) * sycl::range<3>(block1D);
             auto dpct_local_range = sycl::range<3>(block1D);
 
             cgh.parallel_for(
                 sycl::nd_range<3>(sycl::range<3>(dpct_global_range.get(2),
                                                  dpct_global_range.get(1),
                                                  dpct_global_range.get(0)),
                                   sycl::range<3>(dpct_local_range.get(2),
                                                  dpct_local_range.get(1),
                                                  dpct_local_range.get(0))),
                 [=](sycl::nd_item<3> item_ct1) {
                     updateAccelerationsFP(d_fluid_particles, d_params,
                                           item_ct1);
                 });
         });
"
274,../oneAPI-DirectProgramming-training/sph/dpcpp/fluid.dp.cpp,"         q_ct1.submit([&](sycl::handler &cgh) {
             cgh.parallel_for(sycl::nd_range<3>(sycl::range<3>(grid1D_BP) *
                                                    sycl::range<3>(block1D),
                                                sycl::range<3>(block1D)),
                              [=](sycl::nd_item<3> item_ct1) {
                                  updateAccelerationsBP(d_fluid_particles,
                                                        d_boundary_particles,
                                                        d_params, item_ct1);
                              });
         });
","         q_ct1.submit([&](sycl::handler &cgh) {
             auto dpct_global_range =
                 sycl::range<3>(grid1D_BP) * sycl::range<3>(block1D);
             auto dpct_local_range = sycl::range<3>(block1D);
 
             cgh.parallel_for(
                 sycl::nd_range<3>(sycl::range<3>(dpct_global_range.get(2),
                                                  dpct_global_range.get(1),
                                                  dpct_global_range.get(0)),
                                   sycl::range<3>(dpct_local_range.get(2),
                                                  dpct_local_range.get(1),
                                                  dpct_local_range.get(0))),
                 [=](sycl::nd_item<3> item_ct1) {
                     updateAccelerationsBP(d_fluid_particles,
                                           d_boundary_particles, d_params,
                                           item_ct1);
                 });
         });
"
275,../oneAPI-DirectProgramming-training/sph/dpcpp/fluid.dp.cpp,"         q_ct1.submit([&](sycl::handler &cgh) {
             cgh.parallel_for(sycl::nd_range<3>(sycl::range<3>(grid1D_FP) *
                                                    sycl::range<3>(block1D),
                                                sycl::range<3>(block1D)),
                              [=](sycl::nd_item<3> item_ct1) {
                                  updatePositions(d_fluid_particles, d_params,
                                                  item_ct1);
                              });
         });
","         q_ct1.submit([&](sycl::handler &cgh) {
             auto dpct_global_range =
                 sycl::range<3>(grid1D_FP) * sycl::range<3>(block1D);
             auto dpct_local_range = sycl::range<3>(block1D);
 
             cgh.parallel_for(
                 sycl::nd_range<3>(sycl::range<3>(dpct_global_range.get(2),
                                                  dpct_global_range.get(1),
                                                  dpct_global_range.get(0)),
                                   sycl::range<3>(dpct_local_range.get(2),
                                                  dpct_local_range.get(1),
                                                  dpct_local_range.get(0))),
                 [=](sycl::nd_item<3> item_ct1) {
                     updatePositions(d_fluid_particles, d_params, item_ct1);
                 });
         });
"
276,../oneAPI-DirectProgramming-training/sssp/dpcpp/main.dp.cpp,"     int iter_local =
","     int iter_local =
"
277,../oneAPI-DirectProgramming-training/sssp/dpcpp/main.dp.cpp,"     int n_t_local = sycl::atomic<int>(sycl::global_ptr<int>(n_t)).fetch_add(0);
","     int n_t_local = sycl::atomic<int>(sycl::global_ptr<int>(n_t)).fetch_add(0);
"
278,../oneAPI-DirectProgramming-training/sssp/dpcpp/main.dp.cpp,"     int gray_shade_local =
","     int gray_shade_local =
"
279,../oneAPI-DirectProgramming-training/sssp/dpcpp/main.dp.cpp,"         *base = sycl::atomic<int>(sycl::global_ptr<int>(&head[0]))
","         *base = sycl::atomic<int>(sycl::global_ptr<int>(&head[0]))
"
280,../oneAPI-DirectProgramming-training/sssp/dpcpp/main.dp.cpp,"     item_ct1.barrier();
","     item_ct1.barrier();
"
281,../oneAPI-DirectProgramming-training/sssp/dpcpp/main.dp.cpp,"                 *shift = sycl::atomic<int>(sycl::global_ptr<int>(&tail[0]))
","                 *shift = sycl::atomic<int>(sycl::global_ptr<int>(&tail[0]))
"
282,../oneAPI-DirectProgramming-training/sssp/dpcpp/main.dp.cpp,"             item_ct1.barrier();
","             item_ct1.barrier();
"
283,../oneAPI-DirectProgramming-training/sssp/dpcpp/main.dp.cpp,"             item_ct1.barrier();
","             item_ct1.barrier();
"
284,../oneAPI-DirectProgramming-training/sssp/dpcpp/main.dp.cpp,"             item_ct1.barrier();
","             item_ct1.barrier();
"
285,../oneAPI-DirectProgramming-training/sssp/dpcpp/main.dp.cpp,"             dpct::atomic_exchange(&color[pid], BLACK); // Node visited
","             dpct::atomic_exchange(&color[pid], BLACK); // Node visited
"
286,../oneAPI-DirectProgramming-training/sssp/dpcpp/main.dp.cpp,"             int cur_cost =
","             int cur_cost =
"
287,../oneAPI-DirectProgramming-training/sssp/dpcpp/main.dp.cpp,"                 int orig_cost =
","                 int orig_cost =
"
288,../oneAPI-DirectProgramming-training/sssp/dpcpp/main.dp.cpp,"                     int old_color =
","                     int old_color =
"
289,../oneAPI-DirectProgramming-training/sssp/dpcpp/main.dp.cpp,"             *base =
","             *base =
"
290,../oneAPI-DirectProgramming-training/sssp/dpcpp/main.dp.cpp,"         item_ct1.barrier();
","         item_ct1.barrier();
"
291,../oneAPI-DirectProgramming-training/sssp/dpcpp/main.dp.cpp,"         *shift = sycl::atomic<int>(sycl::global_ptr<int>(&tail[0]))
","         *shift = sycl::atomic<int>(sycl::global_ptr<int>(&tail[0]))
"
292,../oneAPI-DirectProgramming-training/sssp/dpcpp/main.dp.cpp,"     item_ct1.barrier();
","     item_ct1.barrier();
"
293,../oneAPI-DirectProgramming-training/sssp/dpcpp/main.dp.cpp,"         sycl::atomic<int>(sycl::global_ptr<int>(&iter[0])).fetch_add(1);
","         sycl::atomic<int>(sycl::global_ptr<int>(&iter[0])).fetch_add(1);
"
294,../oneAPI-DirectProgramming-training/sssp/dpcpp/main.dp.cpp,"           q_ct1.submit([&](sycl::handler &cgh) {
             sycl::accessor<int, 1, sycl::access::mode::read_write,
                            sycl::access::target::local>
             sycl::accessor<int, 0, sycl::access::mode::read_write,
                            sycl::access::target::local>
                 tail_bin_acc_ct1(cgh);
 
             cgh.parallel_for(sycl::nd_range<3>(dimGrid * dimBlock, dimBlock),
                              [=](sycl::nd_item<3> item_ct1) {
                                SSSP_gpu(d_nodes, d_edges, d_cost, d_color,
                                         d_qin, d_qout, d_num_t, d_head, d_tail,
                                         d_threads_end, d_threads_run,
                                         d_overflow, d_gray_shade, d_iter,
                                         p.switching_limit, CPU_EXEC, item_ct1,
                                         l_mem_acc_ct1.get_pointer(),
                                         tail_bin_acc_ct1.get_pointer());
                              });
           });
","                     q_ct1.submit([&](sycl::handler &cgh) {
                         sycl::accessor<int, 1, sycl::access::mode::read_write,
                                        sycl::access::target::local>
                             l_mem_acc_ct1(
                         sycl::accessor<int, 0, sycl::access::mode::read_write,
                                        sycl::access::target::local>
                             tail_bin_acc_ct1(cgh);
 
                         auto dpct_global_range = dimGrid * dimBlock;
 
                         cgh.parallel_for(
                             sycl::nd_range<3>(
                                 sycl::range<3>(dpct_global_range.get(2),
                                                dpct_global_range.get(1),
                                                dpct_global_range.get(0)),
                                 sycl::range<3>(dimBlock.get(2), dimBlock.get(1),
                                                dimBlock.get(0))),
                             [=](sycl::nd_item<3> item_ct1) {
                                 SSSP_gpu(d_nodes, d_edges, d_cost, d_color,
                                          d_qin, d_qout, d_num_t, d_head, d_tail,
                                          d_threads_end, d_threads_run,
                                          d_overflow, d_gray_shade, d_iter,
                                          p.switching_limit, CPU_EXEC, item_ct1,
                                          l_mem_acc_ct1.get_pointer(),
                                          tail_bin_acc_ct1.get_pointer());
                             });
                     });
"
295,../oneAPI-DirectProgramming-training/stencil/dpcpp/stencil_1d.dp.cpp,"   item_ct1.barrier();
","   item_ct1.barrier();
"
296,../oneAPI-DirectProgramming-training/testSNAP/dpcpp/main.dp.cpp,"     /*
","     /*
"
297,../oneAPI-DirectProgramming-training/testSNAP/dpcpp/main.dp.cpp,"     /*
","     /*
"
298,../oneAPI-DirectProgramming-training/testSNAP/dpcpp/main.dp.cpp,"     /*
","     /*
"
299,../oneAPI-DirectProgramming-training/testSNAP/dpcpp/main.dp.cpp,"     /*
","     /*
"
300,../oneAPI-DirectProgramming-training/testSNAP/dpcpp/main.dp.cpp,"     /*
","     /*
"
301,../oneAPI-DirectProgramming-training/testSNAP/dpcpp/main.dp.cpp,"     /*
","     /*
"
302,../oneAPI-DirectProgramming-training/testSNAP/dpcpp/main.dp.cpp,"     /*
","     /*
"
